13000	-1.1779
13050.1	-1.18006
13050.1	-1.17658
13100.1	-1.17747
13150.2	-1.17857
13150.2	-1.18016
13200.1	-1.17795
13200.1	-1.1762
13250	-1.17852
13300.1	-1.18015
13300.1	-1.17973
13350	-1.18041
13350	-1.1767
13400.1	-1.17791
13450.1	-1.17854
13450.1	-1.17736
13500.2	-1.17756
13500.2	-1.18025
13550.1	-1.18034
13600	-1.17873
13600	-1.17891
13650.1	-1.17765
13650.1	-1.17703
13700	-1.17798
13750.1	-1.17978
13750.1	-1.18095
13800.1	-1.18074
13800.1	-1.17801
13850.2	-1.17988
13900.1	-1.17645
13900.1	-1.18061
13950	-1.177
13950	-1.17653
14000.1	-1.181
14050	-1.17827
14050	-1.17835
14100.1	-1.17862
14100.1	-1.17931
14150	-1.17775
14200.1	-1.17864
14200.1	-1.17848
14250.1	-1.1772
14250.1	-1.17963
14300.2	-1.17847
14350.1	-1.17757
14350.1	-1.17805
14400	-1.17955
14400	-1.17709
14450.1	-1.17832
14500	-1.17898
14500	-1.17942
14550.1	-1.17829
14550.1	-1.18003
14600.1	-1.17642
14650.2	-1.18011
14650.2	-1.17682
14700.1	-1.17831
14700.1	-1.17671
14750	-1.17777
14800.1	-1.17586
14800.1	-1.17743
14850	-1.17726
14850	-1.17704
14900.1	-1.17602
14950.1	-1.17842
14950.1	-1.17748
15000.2	-1.1769
15000.2	-1.17677
15050.1	-1.17616
15100.2	-1.17645
15100.2	-1.17668
15150.1	-1.17691
15150.1	-1.17515
15200	-1.17589
15250.1	-1.1766
15250.1	-1.17692
15300	-1.17654
15300.1	-1.17554
15350.2	-1.17741
15400.1	-1.17797
15400.1	-1.17371
15450.2	-1.1759
15450.2	-1.17729
15500.1	-1.17382
15550	-1.17319
15550	-1.17623
15600.1	-1.17774
15600.1	-1.17323
15650	-1.17626
15700.1	-1.17391
15700.1	-1.17658
15750.1	-1.17514
15750.1	-1.17372
15800.2	-1.17475
15850.1	-1.17638
15850.1	-1.17395
15900	-1.17356
15900	-1.17566
15950.1	-1.17126
16000	-1.17475
16000	-1.17238
16050.1	-1.17222
16050.1	-1.17506
16100.1	-1.17404
16150.2	-1.1746
16150.2	-1.17316
16200.1	-1.17214
16200.1	-1.1712
16250.2	-1.17195
16300.1	-1.17184
16300.1	-1.17539
16350	-1.17203
16400.1	-1.17091
16400.1	-1.17169
16450.1	-1.16934
16450.1	-1.16943
16500.2	-1.17043
16550.1	-1.17323
16550.1	-1.17024
16600.2	-1.17327
16600.2	-1.17049
16650.1	-1.17066
16700	-1.16743
16700	-1.17209
16750.1	-1.17215
16750.1	-1.17249
16800	-1.17005
16850.2	-1.17051
16850.2	-1.17204
16900.1	-1.16686
16900.1	-1.16943
16950.2	-1.16991
17000.1	-1.17091
17000.1	-1.17019
17050	-1.16666
17050	-1.16838
17100.1	-1.16763
17150	-1.16694
17150	-1.16562
17200.1	-1.16898
17246.8	-1.79044
17250.1	-1.16767
17300.2	-1.16532
17300.2	-1.16564
17350.1	-1.16849
17400.2	-1.16382
17400.2	-1.16733
17450.1	-1.16896
17450.1	-1.16559
17500	-1.16739
17550.1	-1.16535
17550.1	-1.16767
17600.1	-1.16714
17600.1	-1.16479
17650.2	-1.16649
17700.1	-1.16326
17700.1	-1.16209
17750.2	-1.16306
17750.2	-1.16188
17800.1	-1.16298
17850	-1.16104
17850	-1.16419
17900.1	-1.16189
17900.1	-1.16393
17950.1	-1.16479
18000.2	-1.16075
18000.2	-1.16209
18050.1	-1.1601
18050.1	-1.16378
18100.2	-1.16054
18150.1	-1.16108
18150.1	-1.16407
18200.2	-1.16218
18200.2	-1.16259
18250.1	-1.1617
18300	-1.16342
18300	-1.16357
18350.2	-1.16357
18350.1	-1.15748
18400.1	-1.15777
18450.2	-1.15859
18450.2	-1.15924
18500.1	-1.15854
18500.1	-1.1579
18550.2	-1.1575
18600.1	-1.15599
18600.1	-1.15791
18650	-1.15634
18650	-1.1605
18700.1	-1.16047
18750.1	-1.15923
18750.1	-1.15735
18800.2	-1.15756
18800.2	-1.15845
18850.1	-1.15732
18900.2	-1.15912
18900.2	-1.15466
18950.1	-1.15355
18950.1	-1.15922
19000	-1.15678
19050.1	-1.15844
19050.1	-1.15787
19100.1	-1.15346
19100.1	-1.15663
19150.2	-1.15314
19200.1	-1.15439
19200.1	-1.15319
19250.2	-1.15468
19250.2	-1.15127
19300.1	-1.15329
19350.2	-1.15035
19350.2	-1.15405
19400.1	-1.1512
19400.1	-1.15254
19450.1	-1.15474
19500.2	-1.15224
19500.2	-1.15143
19550.1	-1.1522
19550.1	-1.1492
19600.2	-1.15228
19650.1	-1.15303
19650.1	-1.15098
19700.2	-1.15001
19704.4	-1.25027
19750.1	-1.1507
19800	-1.15277
19800	-1.15125
19850.1	-1.14677
19889.5	-1.77169
19900.1	-1.15117
